6.4524986080664837e-01,1.2177246730184561e+00,6.6771940333285684e-01,0.0000000000000000e+00
5.5291965209387117e-01,6.3323793023030039e-01,3.4992379947321800e-01,0.0000000000000000e+00
8.4332153170569113e-01,2.4876228794850544e-01,2.2181053832434483e-01,0.0000000000000000e+00
9.2330208712777223e-02,5.8448674278815560e-01,3.1779560385963884e-01,0.0000000000000000e+00
