0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.51165164,0.8660619,0.6461384,0.7160405,0.60809535,0.37426597,0.44845873,0.70496297,0.40645418,0.5346425,0.4744065,0.3462862,0.3021007,0.3566064,0.3822651,0.490917,0.38354534,0.22026779,0.35093027,0.14080065,0.20021358,0.168111,0.2541748,0.4918136,0.29484123,0.38056475,0.17516658,0.37210628,0.42685205,0.32523125,0.39069575,0.37380052,0.520034,0.54660785,0.66546804,0.32722223,0.46997368,0.3161143,0.47800973,0.7118312,0.83399034,0.8141881,0.79301274,0.44939682,0.67904574,0.7618506,0.8553482,0.49636525,0.43960422,0.51451695,0.58204633,0.8085352,0.83381957,0.49001545,0.57530135,0.3239615,0.31006798,0.31995207,0.45733505,0.4458597,0.38153857,0.3447057,0.44644368,0.36474046,0.41849735,0.52348626,0.60875833,0.53676754,0.5486824,0.42553303,0.38644844,0.5029468,0.4996113,0.36674467,0.3618334,0.5260543,0.5880079,0.21832788,0.5114886,0.6205808,0.90462816,0.4085981,0.7980938,0.65641534,0.5110667,0.32542825,0.7089921,0.5063288,0.47711557,0.42159164,0.6770563,0.5576337,0.32300344,0.45010677,0.62207115,0.6739794,0.5252888,0.71427035,0.7608122,0.358705,0.39707068,0.67444694,0.62389576,0.5925486,0.61366475,0.38904366,0.5863069,0.47353637,0.6710532,0.6268453,0.6498753,0.46578813,0.6149456,0.6738009,0.7003169,0.7811249,0.62638,0.45624414,0.47708973,0.5252877,0.45893443,0.7309836,0.40041402,0.29618192,0.8453998,0.6837222,0.271482,0.5805133
0.48614335,0.8688725,0.53648424,0.6829647,0.5140747,0.35043886,0.43214226,0.7220499,0.52367973,0.47758153,0.48211592,0.35258535,0.3426082,0.27156126,0.35151115,0.47367927,0.21342304,0.371014,0.2616301,0.15169822,0.25605452,0.0848681,0.3256145,0.34598768,0.37951815,0.24575192,0.32627213,0.28504956,0.42717493,0.5019366,0.4874993,0.5971811,0.6137373,0.5885899,0.47853336,0.2105728,0.38408852,0.4183202,0.5740614,0.6777859,0.7201782,0.7055786,0.72728527,0.5888113,0.6921946,0.5577139,0.46470436,0.30782682,0.4755156,0.5527078,0.41999453,0.5423999,0.6461154,0.48689482,0.48811024,0.20686674,0.2829383,0.2797238,0.5619926,0.3522659,0.4894464,0.37101,0.60200566,0.33523107,0.41901115,0.42354953,0.6100786,0.49027818,0.5666605,0.2867706,0.3764249,0.48489717,0.5821594,0.4482658,0.5609702,0.5504126,0.45768538,0.45036796,0.6465092,0.61260384,0.7205713,0.66313726,0.79607874,0.60282946,0.5279068,0.73543584,0.7117806,0.4279232,0.57894874,0.6177213,0.6276985,0.57758474,0.4422849,0.5193123,0.5110576,0.34445706,0.46650884,0.40562436,0.53639257,0.50395167,0.6930717,0.5461724,0.5663755,0.5382591,0.5983679,0.51490235,0.8138137,0.5842725,0.6774155,0.6490819,0.6355567,0.5308226,0.6667467,0.53483105,0.55324185,0.7047617,0.56056404,0.35508987,0.5021966,0.31041515,0.42701644,0.57387835,0.3306636,0.15248233,0.49997026,0.42831394,0.47863215,0.64136845
0.6338012,0.73575443,0.41670066,0.6569108,0.5393123,0.2213034,0.52842104,0.85379684,0.5364056,0.39287165,0.52293795,0.3245356,0.3833635,0.35366493,0.25424713,0.5665463,0.3798073,0.28655395,0.2799099,0.2064445,0.23260623,0.2430321,0.2807504,0.46960202,0.3301714,0.3861186,0.16588572,0.29683802,0.35759547,0.39749083,0.34230098,0.28686142,0.43918005,0.548432,0.62993187,0.39853686,0.44062537,0.32618394,0.4292156,0.55283797,0.63199496,0.76222086,0.7589278,0.68425673,0.92599225,0.6960608,0.7269618,0.53695863,0.7044579,0.70081794,0.54632854,0.6548023,0.6983854,0.5568666,0.599469,0.47107664,0.32587045,0.27182367,0.64346606,0.5575563,0.4000206,0.34679186,0.45205155,0.46851274,0.46292055,0.5026142,0.40707684,0.4621067,0.64527583,0.49446964,0.38328043,0.45841447,0.66846275,0.53512466,0.55458087,0.5727871,0.631537,0.42428553,0.31664586,0.4158,0.7404775,0.74858487,0.85106504,0.5780021,0.5556307,0.6151749,0.5686301,0.47521707,0.6995722,0.5424733,0.43393552,0.45097375,0.6113409,0.52927154,0.4695381,0.50702894,0.63862324,0.5226345,0.62699944,0.53063923,0.50664735,0.4655124,0.67427504,0.56639004,0.42645583,0.41141328,0.6158272,0.58799076,0.50029117,0.7176491,0.587929,0.5120274,0.5866959,0.64495325,0.5057684,0.7581092,0.80033875,0.4442779,0.57929397,0.47380063,0.561987,0.6859645,0.5399894,0.4133476,0.5018942,0.5817356,0.45203108,0.4359854
0.49959457,0.6152949,0.66267234,0.6740577,0.63002074,0.4927542,0.5091628,0.84501576,0.63576186,0.48695236,0.5207182,0.39473307,0.41140413,0.40617657,0.32900703,0.5557123,0.3848806,0.32258672,0.35437664,0.21520099,0.2162349,0.22595648,0.30494538,0.4773136,0.36725205,0.41650346,0.18590441,0.39619896,0.4544409,0.46132627,0.4854606,0.4244545,0.6106881,0.6111145,0.57808185,0.42243198,0.5447348,0.5189222,0.6397301,0.68434465,0.6377676,0.62676084,0.62620664,0.69837654,0.8503716,0.69751406,0.60477936,0.5976012,0.6330602,0.752452,0.536157,0.5640607,0.7157973,0.52449524,0.550326,0.43454432,0.2973114,0.3457936,0.5601821,0.5113375,0.43029654,0.3921875,0.56380475,0.42712528,0.49771684,0.52978617,0.51731604,0.593471,0.61714387,0.45791727,0.38822162,0.5893463,0.6330177,0.509824,0.5708826,0.6258536,0.6371957,0.49853605,0.38024583,0.4225186,0.7084611,0.71810114,0.71645975,0.56147647,0.63700557,0.66618884,0.5474757,0.567409,0.70167345,0.38668507,0.5791315,0.7592766,0.6517797,0.6556994,0.5613853,0.7027365,0.6685241,0.5930179,0.68634367,0.48627114,0.48571694,0.598042,0.66155213,0.70438534,0.6844408,0.70820296,0.722378,0.52368724,0.6078057,0.75153327,0.73042595,0.73990285,0.7400503,0.5616239,0.5159219,0.82999647,0.79224753,0.46129823,0.49109077,0.6301754,0.6400207,0.62515914,0.6712692,0.5473985,0.5608256,0.47728842,0.57636374,0.5004284
0.41022575,0.87713283,0.5835384,0.8061253,0.6044996,0.30930087,0.49946684,0.72364664,0.55710256,0.474664,0.41861403,0.34827974,0.39745808,0.25551537,0.29409575,0.60554343,0.21543172,0.339951,0.30556202,0.14042261,0.2587207,0.1394669,0.27856913,0.37429672,0.39682266,0.31470868,0.32227305,0.3117681,0.37246436,0.5270492,0.46086898,0.50464827,0.43733555,0.5234865,0.40561876,0.24215764,0.3875476,0.4802267,0.6260568,0.7889818,0.8580065,0.78997517,0.72153354,0.48471552,0.6086784,0.6127386,0.8139738,0.49151412,0.5535262,0.45667806,0.51380074,0.5833078,0.85612273,0.5234168,0.37107322,0.18732743,0.36157385,0.34482443,0.636912,0.36657047,0.34241736,0.36883706,0.4387614,0.35658056,0.29510975,0.39327228,0.4798081,0.5778895,0.44147402,0.22096413,0.22020061,0.54142994,0.46258456,0.2819022,0.29919714,0.4439093,0.37300348,0.29770124,0.691092,0.7346394,0.79506373,0.56051767,0.6933782,0.46748203,0.43520722,0.18825045,0.56809366,0.56602466,0.59451586,0.3266226,0.52582437,0.4149329,0.35721534,0.40807977,0.6751773,0.4307959,0.40485623,0.33560845,0.66190463,0.4069673,0.6432965,0.6082726,0.5514299,0.5081597,0.57795954,0.56694853,0.8357118,0.5439706,0.42153215,0.7844993,0.77857864,0.626982,0.7009472,0.88431156,0.61796975,0.7222793,0.6683749,0.32972443,0.31141305,0.083305836,0.41198182,0.58474874,0.30707645,0.27215827,0.5280738,0.37557554,0.40253288,0.5438359
0.42223227,0.78594124,0.5608927,0.7636454,0.5949923,0.4094842,0.5850151,0.76322967,0.515631,0.49859294,0.5902114,0.41374615,0.41335222,0.33392218,0.34923026,0.68122447,0.26257873,0.35791242,0.34862152,0.13264212,0.27795598,0.21654153,0.2639577,0.43576226,0.44634336,0.321922,0.2729897,0.34204143,0.3915056,0.3928759,0.28184187,0.3095863,0.395835,0.57478607,0.7035311,0.63886327,0.750216,0.59629554,0.7335526,0.77559435,0.78460765,0.7411211,0.5959334,0.5744168,0.7183408,0.7144314,0.6741389,0.4397751,0.506358,0.5804477,0.6858187,0.68018854,0.69968796,0.38617045,0.39084733,0.39242604,0.3490406,0.28639984,0.48549286,0.3333808,0.4010186,0.25458848,0.34520668,0.30871037,0.3747467,0.41174886,0.2705808,0.37271285,0.63338464,0.5420776,0.31287724,0.3605067,0.56967586,0.53270006,0.5969465,0.46706516,0.48988345,0.56688565,0.6142891,0.4053228,0.73253804,0.68040997,0.64369893,0.28990477,0.613772,0.6126899,0.4654903,0.42414352,0.65677625,0.48311627,0.35903138,0.44916734,0.6262115,0.7400447,0.51158863,0.52218944,0.6377801,0.49970174,0.608339,0.64242804,0.6354714,0.4694454,0.7424922,0.6341826,0.73601437,0.52121854,0.6200777,0.4103717,0.46709347,0.6538779,0.6223252,0.57535774,0.54053503,0.56384987,0.6313465,0.7363826,0.49919516,0.40386593,0.5135678,0.534006,0.55507314,0.45108998,0.34429586,0.35108522,0.5362508,0.63094944,0.5198879,0.5395554
0.48640084,0.6509366,0.6782775,0.6682099,0.6358948,0.65441555,0.595095,0.80330867,0.6861542,0.4191632,0.64905506,0.44060025,0.36008584,0.42687964,0.4247971,0.6702144,0.43985087,0.38393432,0.37161756,0.2426021,0.22716683,0.296943,0.39060092,0.5156349,0.42089942,0.34163505,0.27598345,0.39456198,0.53713,0.59055007,0.57364815,0.42212164,0.4607785,0.4115904,0.38557535,0.45023155,0.5629002,0.5585736,0.6073585,0.6160501,0.6432482,0.6992466,0.6882938,0.74488276,0.6921115,0.62992656,0.6496942,0.5549278,0.52544314,0.6580531,0.592636,0.6248217,0.7262439,0.44472802,0.61124516,0.541508,0.38404495,0.32455188,0.60696375,0.7058898,0.6684179,0.41553405,0.41637692,0.35704103,0.35879636,0.5413209,0.50053227,0.5488216,0.4747052,0.4171896,0.38971663,0.521543,0.6392358,0.5662367,0.626846,0.571375,0.56251854,0.39791358,0.34934542,0.31471035,0.71971565,0.7279942,0.66774946,0.5115174,0.69860774,0.67007697,0.5449006,0.62737465,0.6578408,0.55613804,0.6291673,0.57026196,0.56720585,0.61413807,0.56228936,0.6754115,0.6313399,0.5248455,0.6231088,0.7397276,0.56093854,0.47759688,0.54758406,0.76553375,0.55032295,0.50745255,0.6935391,0.7027776,0.74941176,0.8524369,0.7707341,0.60116816,0.50404775,0.62984675,0.509626,0.78660256,0.66654944,0.5539143,0.76349044,0.46974495,0.45936185,0.74634457,0.5041366,0.4300214,0.5138568,0.5588105,0.5670362,0.44085944
0.4675039,0.82207847,0.65285265,0.7499596,0.6256842,0.30455437,0.48715842,0.8606635,0.3864358,0.4913895,0.49140102,0.34898135,0.33972767,0.28785467,0.38846552,0.4990576,0.3773585,0.26611146,0.33731836,0.15027222,0.20772323,0.20138597,0.19127631,0.38363695,0.3097443,0.36456656,0.13358012,0.24864517,0.36568692,0.31363642,0.36997747,0.3112241,0.5202827,0.5635492,0.6420444,0.401602,0.41740355,0.3604975,0.53805184,0.7473829,0.8791622,0.8632996,0.8281314,0.5054602,0.6962686,0.789546,0.83005005,0.65646654,0.4718266,0.57596606,0.5394385,0.7372383,0.77693534,0.52431256,0.5356673,0.48014018,0.3198187,0.3509974,0.49247745,0.49430552,0.47064865,0.35631245,0.40039185,0.34243798,0.46449456,0.57834125,0.68054926,0.50940263,0.554255,0.55317026,0.41544408,0.44642332,0.49965048,0.35988286,0.5326378,0.49868825,0.6587805,0.3401637,0.4451579,0.4555338,0.87268794,0.50033516,0.70556545,0.31276262,0.2622403,0.28344393,0.4751151,0.45323437,0.6024168,0.6057013,0.4827622,0.29556048,0.4419995,0.5610557,0.49989942,0.67517865,0.6547068,0.35559583,0.5475737,0.6024548,0.44973886,0.25206912,0.5946743,0.6747161,0.5581947,0.58125585,0.7393992,0.35049373,0.3789633,0.53195935,0.8550164,0.55664563,0.54177856,0.7440322,0.6497955,0.68245643,0.7088263,0.6536366,0.39972007,0.46334398,0.5087592,0.5531213,0.56114364,0.58765656,0.64482456,0.72260773,0.43311226,0.5013035
0.48019516,0.76991844,0.68594193,0.62098825,0.5849308,0.57891047,0.5342457,0.64795274,0.61193246,0.50734276,0.59941155,0.37159497,0.37144545,0.31269985,0.36754298,0.51375407,0.3388886,0.3454049,0.32637668,0.14732608,0.16953112,0.18920636,0.23866612,0.45866,0.3593609,0.298564,0.2369925,0.29956406,0.38708168,0.50386995,0.48237288,0.4981426,0.5097925,0.44215593,0.42642474,0.35531172,0.42563337,0.46525806,0.5760851,0.6563424,0.6821142,0.8065134,0.8286487,0.7503058,0.77757,0.56286806,0.5808855,0.46351612,0.59205544,0.6731894,0.49524122,0.52486086,0.70270365,0.53243095,0.564389,0.34202594,0.20704336,0.29913095,0.5748574,0.4652133,0.50524735,0.32679075,0.41036856,0.40394276,0.4147346,0.5397127,0.44717857,0.45207393,0.48776484,0.4794505,0.4005131,0.38176364,0.6692073,0.6657847,0.49303308,0.41756648,0.46901494,0.3009045,0.18426909,0.31259722,0.731504,0.6591257,0.57261294,0.63812304,0.5424587,0.5059224,0.4539115,0.63571465,0.62584823,0.54939735,0.57455945,0.6965584,0.48214105,0.51254207,0.47150412,0.548122,0.5553755,0.43738654,0.507683,0.5664434,0.61390454,0.44597897,0.64839363,0.85181,0.65272593,0.6426835,0.6817882,0.67759454,0.5664452,0.7221843,0.7498547,0.7161982,0.5844193,0.67132163,0.6818226,0.85851,0.7041332,0.6075569,0.601245,0.4756986,0.48032,0.7023276,0.6060507,0.2939253,0.41754767,0.64059633,0.37911853,0.5730246
0.42273366,0.7812477,0.54577017,0.7089809,0.57752573,0.44619197,0.5708561,0.66817707,0.5481677,0.55052274,0.6045098,0.42130888,0.41015267,0.30117097,0.3477623,0.70008516,0.22988012,0.39082757,0.37408218,0.14884979,0.27491456,0.2082591,0.2773656,0.46557203,0.47703075,0.31129003,0.30789232,0.30851188,0.36420208,0.39660826,0.2539661,0.2903893,0.37359634,0.49119264,0.6393322,0.5326184,0.728893,0.6374537,0.7720207,0.809211,0.7857261,0.76687634,0.63261247,0.61439896,0.6786478,0.69774336,0.6475785,0.40426967,0.51037836,0.57173073,0.6194929,0.5832311,0.69658005,0.4588194,0.30278367,0.33461803,0.35457462,0.2906736,0.5282969,0.31463617,0.39157146,0.1842439,0.36268273,0.2818101,0.30114976,0.3062546,0.2421327,0.50055045,0.56474406,0.5132911,0.3812926,0.4154085,0.6002824,0.4871362,0.5217954,0.43097866,0.51346856,0.5001794,0.27113155,0.29947016,0.85733575,0.81936705,0.7124202,0.16776513,0.55155706,0.42226487,0.2823723,0.47259474,0.7118314,0.26149863,0.20868137,0.495672,0.6346141,0.6063918,0.58510673,0.6806582,0.48734355,0.42370027,0.77597886,0.658253,0.29081523,0.51726705,0.810446,0.5844333,0.618101,0.66183496,0.6881329,0.7480744,0.84363353,0.86412185,0.73591185,0.66799647,0.6891264,0.45010102,0.56201595,0.7160497,0.52735597,0.534838,0.57107973,0.43958497,0.55805093,0.50523555,0.34299996,0.30612686,0.476201,0.3462835,0.5320234,0.52957916
0.37149107,0.801105,0.69288164,0.8041992,0.6289196,0.5955305,0.37558782,0.84421384,0.6067698,0.32775503,0.6261949,0.37856436,0.31197572,0.45148778,0.36608312,0.55414516,0.4574638,0.28675917,0.4240686,0.17873126,0.13926561,0.24896275,0.23705214,0.51843965,0.39063925,0.44551146,0.32314354,0.33201542,0.5582805,0.4457293,0.51989216,0.37555215,0.58523154,0.6690582,0.66439897,0.43345785,0.5321311,0.43032977,0.64176214,0.66522133,0.7646376,0.69650435,0.6552609,0.7255924,0.67207325,0.62312615,0.57262826,0.5786599,0.615288,0.6676526,0.47420564,0.5495208,0.71822804,0.5024879,0.40890688,0.3107226,0.35631454,0.3222071,0.52360016,0.3242564,0.33925396,0.42982358,0.44458973,0.3932692,0.2859739,0.2560912,0.3765975,0.38944706,0.51711154,0.19328755,0.43929303,0.44556895,0.48939973,0.30270377,0.4639498,0.48032394,0.46481064,0.32827294,0.39558998,0.46719474,0.76204157,0.6691983,0.7648849,0.45766628,0.6247722,0.5274582,0.6567762,0.6105629,0.62590706,0.42851216,0.5142072,0.68171996,0.47709405,0.6078217,0.81596684,0.5355133,0.5901849,0.5337986,0.70434004,0.64539194,0.722286,0.67294025,0.82020706,0.5267084,0.5948372,0.78000695,0.6479871,0.48409608,0.7004828,0.68352365,0.5824924,0.5241001,0.6071753,0.59505725,0.4555322,0.77058697,0.7229221,0.6398261,0.48132223,0.42105526,0.57111096,0.6884568,0.473101,0.51936203,0.6119824,0.52610534,0.38524354,0.47218964
0.37744296,0.63299686,0.7258752,0.6073309,0.6481552,0.5412659,0.59397995,0.75960445,0.68154764,0.47185758,0.59894127,0.47947913,0.37268016,0.3652579,0.43979985,0.5873755,0.46878922,0.4036801,0.38661864,0.20456684,0.21538551,0.20257404,0.38751024,0.4667299,0.42582703,0.44745,0.25310078,0.37550536,0.42903984,0.47334197,0.37971053,0.33724326,0.4705239,0.492405,0.46115914,0.28594667,0.4272687,0.44974002,0.57117164,0.6151895,0.6418572,0.6265333,0.67128766,0.7235187,0.7343098,0.52580285,0.53339314,0.41498524,0.62719524,0.63754034,0.50128406,0.54535764,0.64802957,0.45340502,0.49430645,0.39369088,0.31097218,0.33674407,0.56055754,0.39564583,0.37559542,0.3497503,0.5150732,0.36092103,0.31578758,0.36673844,0.31926304,0.41753793,0.48282447,0.38549718,0.32554024,0.47781911,0.5586096,0.48585984,0.62577057,0.5189408,0.50157535,0.36584768,0.30439153,0.25355685,0.59128684,0.7184676,0.54140174,0.5049802,0.6402409,0.41903394,0.47790712,0.4751101,0.48871487,0.3450437,0.6866981,0.57110053,0.52286965,0.68027115,0.5201113,0.52307916,0.5589222,0.5574968,0.6179329,0.518685,0.6837851,0.5556036,0.43382755,0.5278419,0.6599933,0.51635396,0.6660875,0.40325946,0.44553715,0.6298726,0.63933736,0.51871395,0.7398473,0.62676543,0.50904214,0.719085,0.7186651,0.6111807,0.59664947,0.5693282,0.6457594,0.6329058,0.44476736,0.52482945,0.57305026,0.4868563,0.41063046,0.41721544
0.29812276,0.84644747,0.7371916,0.8017346,0.6506784,0.54944956,0.54416394,0.7077711,0.55637264,0.5418001,0.4802382,0.35972086,0.3815376,0.29613492,0.26886407,0.5247373,0.22275439,0.30397487,0.30819017,0.109066784,0.2590972,0.18685284,0.19914612,0.416752,0.43685165,0.1738393,0.47134513,0.29751074,0.39519066,0.4602373,0.564711,0.58244944,0.64831644,0.6398393,0.4514113,0.31609857,0.47403032,0.66016567,0.69100535,0.84326774,0.6629649,0.75585407,0.5271304,0.6455908,0.68513435,0.63401604,0.61092275,0.57998085,0.56823045,0.63027906,0.29622284,0.60767937,0.75172555,0.52366054,0.32870793,0.20563696,0.29113415,0.38606805,0.49023303,0.25047964,0.38691142,0.49699694,0.6293259,0.39106402,0.37038308,0.33605367,0.3911509,0.35340953,0.49541068,0.21814941,0.3578391,0.4659711,0.43731624,0.24814703,0.4548982,0.49731767,0.3930881,0.4174939,0.44899654,0.47906464,0.7475332,0.67767745,0.7189056,0.28257412,0.3632843,0.44254643,0.3132097,0.60910225,0.5688426,0.40139782,0.42215332,0.56864434,0.27721456,0.46871832,0.49623114,0.3753325,0.44261023,0.5899934,0.54804623,0.68674886,0.6307653,0.4719526,0.72686994,0.47665817,0.5304642,0.7726073,0.69453907,0.49925867,0.49945742,0.6461103,0.69748855,0.55687547,0.6676827,0.5528994,0.433069,0.73214775,0.6360965,0.45478886,0.5152113,0.41664344,0.506624,0.40163136,0.40317866,0.33173767,0.4317439,0.48083436,0.42090213,0.5495921
0.4102025,0.78280675,0.6470606,0.77517056,0.7324617,0.5268271,0.5434022,0.5759573,0.6464761,0.48068127,0.56788534,0.42691982,0.35578185,0.23966217,0.4210987,0.7128098,0.25467473,0.38026595,0.32627633,0.116098836,0.24779662,0.21429089,0.27117205,0.47351316,0.45367515,0.32233185,0.3028042,0.3581313,0.38476062,0.44728702,0.19379789,0.37676024,0.36787868,0.5805435,0.6382024,0.6033833,0.68461657,0.60895216,0.70240164,0.78218997,0.7434419,0.78359556,0.5348369,0.5476625,0.6121141,0.7930802,0.78748703,0.423007,0.29872954,0.45263135,0.6013391,0.8823057,0.6966312,0.3525601,0.22587368,0.46905452,0.49863318,0.29204726,0.3411427,0.19634482,0.45727682,0.31448346,0.2748065,0.04699996,0.28004667,0.47801146,0.41339165,0.36676133,0.5150089,0.7826725,0.5493419,0.34544918,0.4117719,0.49212888,0.6204313,0.5923921,0.6548508,0.74045444,0.6413183,0.48807627,0.6804508,0.60004663,0.61941075,0.43531114,0.5324972,0.60474753,0.52910197,0.5927747,0.5221333,0.48771936,0.46492007,0.6053889,0.48661268,0.65494984,0.7589916,0.7528183,0.6415173,0.67612433,0.8146845,0.59741896,0.5449716,0.6059398,0.83990633,0.77650654,0.70786655,0.57508,0.6993357,0.68874836,0.73549956,0.88866323,0.90553015,0.70004296,0.544171,0.5987776,0.5097883,0.630106,0.5740523,0.56324846,0.59402037,0.75532144,0.46893615,0.43047917,0.47775364,0.5473356,0.49059713,0.44416368,0.42729408,0.40308198
0.53492343,0.6669321,0.3885885,0.6288073,0.5121535,0.6399861,0.27397346,0.67941123,0.5497719,0.37001073,0.746531,0.25358447,0.5816338,0.3067739,0.25736094,0.7384584,0.26088554,0.21491463,0.4826837,0.13792528,0.22338375,0.4113269,0.3351593,0.3800762,0.5808173,0.3188134,0.36165836,0.38560915,0.5407376,0.49247304,0.6210614,0.42836046,0.47709638,0.5338675,0.32939386,0.34242868,0.4069276,0.48827213,0.5897888,0.77101934,0.7806278,0.7961198,0.75066435,0.65295786,0.4761821,0.6809199,0.56369245,0.51715523,0.72759193,0.6205656,0.5999795,0.7392994,0.6579399,0.51552856,0.5762002,0.5205813,0.3924112,0.45891523,0.6895549,0.65448374,0.4739519,0.44197553,0.68870795,0.43109724,0.36904427,0.70278907,0.52297187,0.42078754,0.47783113,0.4476763,0.41417083,0.45049065,0.54466456,0.57982993,0.51144403,0.42597833,0.64385384,0.53242886,0.5184728,0.5954446,0.740518,0.5065332,0.6606493,0.7025968,0.711227,0.51354426,0.45808464,0.4432231,0.7013614,0.52284974,0.65291667,0.6910956,0.7727999,0.6156915,0.5597564,0.62751174,0.5245458,0.46051496,0.6317012,0.661015,0.56793964,0.35962993,0.5546489,0.5995894,0.64903903,0.51024663,0.597775,0.5864467,0.5688117,0.62792647,0.60927397,0.65175885,0.6362295,0.70376337,0.65825784,0.8088306,0.61105293,0.5234604,0.45024467,0.4802224,0.7050199,0.59651387,0.36630315,0.24529687,0.6187801,0.62051934,0.5110822,0.58457935
0.5947456,0.5365188,0.51844645,0.523109,0.53806704,0.61730343,0.2800771,0.63785136,0.5450307,0.360535,0.65298045,0.3050053,0.46777517,0.40470123,0.19377208,0.5079676,0.391726,0.21937346,0.4608859,0.18998772,0.19404316,0.24419643,0.387725,0.4119509,0.4031824,0.37759262,0.2657858,0.3016938,0.42310324,0.46333253,0.41440964,0.40499628,0.32254416,0.5521531,0.48615476,0.38953978,0.5165497,0.4863332,0.5656795,0.60199183,0.6822061,0.70113695,0.73779625,0.7178409,0.7776729,0.6318067,0.5326059,0.57914543,0.613723,0.74465126,0.51372766,0.5538698,0.6051871,0.5532842,0.6822891,0.6314634,0.35768935,0.31379336,0.53843695,0.6269468,0.54669964,0.44778228,0.5696784,0.41727793,0.43605193,0.563068,0.54293156,0.45472294,0.5161855,0.531944,0.46886572,0.5168515,0.69042623,0.649623,0.65253294,0.6168908,0.6468549,0.4223603,0.2811665,0.43870297,0.79857904,0.55743086,0.48251536,0.7440722,0.6287038,0.61561716,0.66527206,0.6372223,0.5542476,0.58610094,0.5723721,0.56673497,0.5814021,0.64126265,0.39847624,0.56242216,0.6458638,0.6238195,0.7111355,0.6004523,0.43556252,0.46617436,0.65586066,0.7096036,0.5253327,0.45876348,0.6624261,0.609184,0.53169626,0.68467826,0.7083366,0.38289878,0.5578097,0.6992328,0.48935562,0.6660631,0.66934913,0.5594193,0.6912755,0.84015787,0.56801814,0.63520795,0.74436414,0.29819143,0.46512523,0.5592751,0.30625245,0.44256875
0.5111629,0.61382514,0.46225756,0.5895214,0.47310212,0.6168972,0.32542422,0.7041202,0.533852,0.37295815,0.72205055,0.26090026,0.5658719,0.31799376,0.31644636,0.6884745,0.2445772,0.2210622,0.42491156,0.15527022,0.23911864,0.34836954,0.24234614,0.40144885,0.5210181,0.24838452,0.20313565,0.30293727,0.4540437,0.5110274,0.4970265,0.3327006,0.3851715,0.38702065,0.33518618,0.3133693,0.5637675,0.6001201,0.6159431,0.70882535,0.70457155,0.7162883,0.7224874,0.6182666,0.5299235,0.6253142,0.5309685,0.48964348,0.6037603,0.5693566,0.5035352,0.60982275,0.5455854,0.45177364,0.43988964,0.5252861,0.33071017,0.29094386,0.5201093,0.5829523,0.5086722,0.44025505,0.53117853,0.33257738,0.36215803,0.46667373,0.3186506,0.4554104,0.4917298,0.4431513,0.34520268,0.3255967,0.5982918,0.5836535,0.5103853,0.43107337,0.5423587,0.4305502,0.35868236,0.35784054,0.6341339,0.52349085,0.5222644,0.50276744,0.70398533,0.536805,0.49041215,0.34764013,0.47535342,0.60937285,0.61978036,0.33620584,0.5560668,0.6232722,0.2861541,0.42179364,0.60282844,0.4352661,0.46150473,0.5422724,0.49971956,0.5025236,0.63734996,0.74208385,0.572116,0.42681926,0.4547419,0.62265486,0.7013016,0.6622596,0.5663972,0.61580014,0.5613079,0.6053693,0.5830127,0.592225,0.59958637,0.57142675,0.45340323,0.5616157,0.5495069,0.4438781,0.45821705,0.30566573,0.36630523,0.40970936,0.6223711,0.58777505
0.5688999,0.58285326,0.45256323,0.666172,0.5422018,0.6216744,0.42351377,0.5761682,0.35688812,0.40536726,0.72422534,0.20441824,0.6045254,0.3678761,0.32463598,0.6806271,0.31067738,0.2444484,0.39204153,0.16035575,0.22870916,0.27851266,0.4464928,0.34059602,0.47489446,0.31284538,0.25596827,0.28756696,0.4695261,0.3872743,0.36494672,0.308726,0.2911141,0.44563934,0.42798287,0.44489115,0.5506571,0.4614128,0.46747532,0.6278315,0.66101134,0.74790376,0.73929167,0.75054324,0.6283051,0.6790464,0.6504276,0.58322847,0.6864338,0.6785878,0.5439108,0.58392525,0.68370354,0.615997,0.4991631,0.44902354,0.34089428,0.3879201,0.57978743,0.534191,0.3485854,0.524501,0.5890485,0.47664946,0.22688584,0.5240265,0.5189764,0.49009037,0.41783231,0.42017093,0.46662283,0.6526077,0.5717432,0.5758632,0.665947,0.64392006,0.47208622,0.3667469,0.5499866,0.67207384,0.7420064,0.2717585,0.5200591,0.55606747,0.5019792,0.4471651,0.4707529,0.48004025,0.59791124,0.4004645,0.43392298,0.58244056,0.66230655,0.65705323,0.39602,0.5562206,0.53722525,0.39793962,0.7142575,0.84396195,0.5138735,0.4509714,0.69527996,0.5949965,0.66718715,0.7232531,0.75032985,0.56768125,0.45142108,0.770941,0.6163468,0.4525951,0.6014185,0.6909392,0.55872184,0.82991827,0.84083956,0.45885283,0.56017345,0.65351033,0.622338,0.6326221,0.53138125,0.4227476,0.746621,0.7199955,0.521945,0.47587416
