7.0918466926898849e-02,1.6458686037885972e-01,2.6165391482327227e-01,-8.0087870605510425e-02,1.1713557627940142e-02,-2.3607889535290955e-01,-1.6475609234181657e-01,2.7253720614119431e-01,-1.3708168386166120e-01,-8.9341133391396599e-02,1.2568795726834975e-01,1.0854798572148587e-01,1.4113570944782319e-01,4.4593860272978340e-02,8.2748964230619310e-02,8.4595405368049312e-02,5.0114716352651620e-02,-1.3801912151665416e-01,-9.0306751142358588e-02,-2.1633472456198455e-01,1.7326115207933765e-01,-3.2198236504912936e-01,3.3997954343272957e-01,-2.8900199518437653e-01,1.5795448579314630e-01,-3.6507824706096710e-02,8.0416021817297650e-02,-1.2601919169652182e-01,2.7141261517009113e-01,1.6546278069584333e-01,-5.3807128337694538e-04,-2.1994502499403418e-01,1.8542362851954203e-01,2.3359443477823257e-02,-1.5545846249459344e-01,-4.0819952083794783e-02,-4.8845434631505126e-02,2.4804458362671852e-01,-1.2439239443019068e-01,1.4048529509483243e-02,8.9653561763416129e-02,4.2834989486136836e-02,1.7008435214984516e-01,2.4204301784259297e-01,6.7396344752823245e-02,-2.0199694870333451e-01,-4.5473294863468428e-01,-1.0229712056716295e-01,1.6694892991092847e-01,-2.4780732604551420e-01,-4.9686212627881608e-02,-2.6243168133262934e-01,2.2605998953178327e-02,5.8141562501354285e-02,-1.9758647258690779e-01,-2.2675973786873233e-01,1.5016873767795456e-02,-1.9554074121935876e-02,2.4175487411058794e-01,7.0407570841867426e-02,8.3468154063077199e-02,2.1310392331578409e-01,3.3317793866689493e-01,3.3271335034586785e-01,-2.4079039430436201e-03,1.8969103764306014e-01,8.1031166196966681e-02,-8.5550197224442306e-02,-8.5964074626161430e-02,3.5020921732818355e-01,-2.3587181728906950e-01,-2.1274226222570924e-01,1.6443475820319980e-01,-1.7878185333195304e-01,2.3167526448905940e-01,1.5530393199312784e-01,6.4103335069200337e-02,1.7910115803934099e-01,5.8617677208302389e-02,-2.7651807691365543e-01,1.0926671661764779e-01,-3.2295527879177649e-01,-1.9265654730022269e-01,2.5931211415306743e-01,-1.2968083066544456e-01,1.0609250600901458e-01,-2.5666649100430833e-01,2.1203827325289876e-01,-3.5383870900544422e-02,2.6921896012583835e-01,1.4641594538163935e-01,6.5761194129215370e-02,-9.0798129414773110e-02,-1.8176560715014406e-01,-1.7384946290825465e-01,-1.3957380484231452e-01,1.3547552640437471e-01,-8.1280248520304868e-02,1.2165041463587695e-01,2.7073373113336213e-01
3.0283847610965847e-01,-2.1418585994232980e-01,-1.7584456164004467e-01,1.4950613352778393e-02,-8.2427173802356188e-02,-3.0860697444910762e-01,2.7875012071609301e-01,-2.4163543711639579e-01,-9.7778924700336542e-03,6.7219893555175020e-02,3.4846719038367133e-03,2.0684586376489103e-01,-2.8415008846923528e-01,-9.3037949738056264e-02,2.2494040240059140e-01,-1.8350392122451899e-02,-2.3006809712553974e-01,2.2535581283504330e-01,-1.1739681617407927e-01,-7.2896978247137534e-02,8.1133020718685556e-02,1.2583069731056187e-01,-2.8681666249650395e-01,2.5661316401114548e-01,3.6460495251961866e-01,1.1574614594969398e-01,1.9461033275210476e-01,1.3254583335568554e-01,2.5926990412713707e-01,1.8487941937801169e-01,-1.4971674324558160e-01,1.3099429762438661e-01,1.6967926169796702e-01,-1.5099280204814872e-01,2.8866196698092167e-01,-3.6827279088684345e-01,2.3873036904550840e-01,-3.2046623823849213e-01,8.9905654719381861e-02,-2.0481576546998483e-02,-1.4142714524255504e-01,-1.4970475545667836e-01,1.2623081463267413e-01,1.3014220974750673e-01,1.3352967102127181e-01,9.7703292596037120e-02,2.8142271637256722e-01,-1.8496781067292131e-01,-1.3867209870402675e-01,1.5677312324885953e-01,2.3314370100413470e-01,-1.9739100987222057e-02,1.5403511504840628e-01,2.7996492071634810e-01,1.0464548025126875e-02,-7.6846916334837964e-02,4.6630794446697446e-02,-2.7739222776591702e-02,1.3040912382202260e-01,6.5475600958876667e-02,2.8155105592851509e-01,-1.9368677690980612e-01,4.1638717622410816e-02,4.3845570624377890e-02,1.2692751256309948e-01,-3.9278578693762764e-02,2.8965443274884956e-01,2.4247916640345485e-01,-2.6556071364326156e-01,-2.7607680026346515e-01,-2.5535882184303282e-01,3.1978015264228682e-01,3.1116984790842456e-01,-3.0819694298594873e-02,1.2042030295066285e-01,-4.2559227137478131e-02,1.4683120712296108e-01,3.7546697442430044e-01,-1.4699256131944491e-01,1.8225977441734889e-01,-1.7799148580778168e-01,-1.9850541236780253e-01,2.5824664389362612e-01,-1.0199647413070820e-01,1.7995636095273762e-01,-2.2126748516442504e-01,9.1792843489891390e-02,5.9054689250406710e-02,1.0036492221590923e-01,1.6850132279966970e-01,-1.2449995035422975e-01,2.2369404602881812e-01,-2.0121510698492655e-02,-1.4832600798200823e-01,1.1325173161840069e-01,-2.4922839799657365e-01,1.9264233249096718e-01,-2.9704835625523862e-01,-1.0741204415207066e-01,-2.4476384354861666e-01
1.8078042742217029e-01,-2.6842893666660367e-01,1.4299625570114616e-01,-1.6038814749520483e-01,-4.4502826618442765e-02,-2.9283310675881365e-02,3.1680894386685553e-02,-7.9200570140446402e-02,1.2987097639759149e-01,-3.2335176967900797e-01,-1.1262466014161272e-01,1.4801677744622721e-01,-1.0760040318682616e-01,-3.3603925056796421e-02,-1.9078128057272942e-01,3.4200394650857924e-01,2.2237653612895990e-02,-2.4918959834921689e-01,-1.3059387824034188e-01,-2.9015775000755532e-02,2.7852532680443759e-01,1.5200257928409941e-01,6.7495153849703879e-02,2.1481261075183664e-01,-3.1012723521075697e-01,7.1675927455437397e-02,-2.4518581505983311e-01,-7.7010725771872360e-02,-1.4558654756642703e-01,4.8069278807232579e-02,-2.6666393932381027e-01,-7.0472392296201544e-02,-1.7387332656541113e-01,2.2164678677495823e-02,-7.0743021916637935e-02,3.3935764302670224e-01,-1.6027436573264964e-01,-1.4421263950839677e-01,2.6268086634697291e-02,2.5601067715337494e-01,-8.1008053696607421e-02,-2.6300244610072487e-01,1.3776170895933695e-01,-3.1494861328689727e-01,2.3881400417269849e-01,-1.6256982026253225e-01,2.4641721277530088e-01,2.5215733840362226e-01,2.9278999655028205e-02,-1.2518341573391903e-01,1.6640482144891128e-01,-1.5736524916197364e-01,-2.1097563617231596e-01,-1.3804241334272768e-01,1.2402480100608894e-01,1.2761305579720703e-01,-4.9039812888493850e-02,2.1142552768694164e-01,-1.7135003512208907e-02,-1.6225283806877797e-01,2.3601162784145535e-01,3.5087023124733058e-01,-1.7843846935143426e-01,8.6468673963094822e-02,7.6243146761444279e-03,-2.6918334747809140e-02,-1.6507320205781781e-03,4.4612525533517279e-02,7.2874521176657450e-02,-7.4072222047652334e-02,6.9548613087293584e-02,3.0866340988335655e-01,1.8180158560781662e-01,-5.6488752118571406e-02,-2.1284494926162476e-01,3.0438069105440829e-01,-1.4420372755071906e-01,2.2737387526494096e-01,1.3115546949339421e-01,5.6934030843063714e-03,7.1346863089807172e-02,5.2031741794828727e-03,-1.1416180497606755e-01,-1.1629651314827752e-01,-3.0083037366896304e-01,1.2294171869182906e-01,-2.3981756294192222e-01,1.7599927549279540e-02,-2.3813716647246316e-01,-4.9918353828260864e-04,-9.8009200267273597e-02,-1.2492154310356300e-01,2.6777942630463863e-01,4.1152568738243057e-02,-3.1010370171345482e-02,-3.3990880204521312e-01,-3.6214185426359807e-01,-3.7381420374304912e-02,-2.9285926972147086e-01,9.0375601022594967e-02
-2.6112846185136807e-01,-2.9630606407479593e-01,1.0320516607718126e-01,2.6276525816764246e-01,-2.7485760753918259e-01,1.9861567993288765e-01,-1.6893451065866702e-01,2.8430538896170399e-01,1.5325739620787804e-01,-2.2785033423981751e-01,-2.8251324955074908e-01,8.4555690622964697e-02,-2.2441215251432615e-02,-2.7177565295847383e-01,-2.6492236436977235e-02,1.3553266044490958e-01,-1.0094929352433474e-01,-2.7026556738781882e-01,2.4834895233908225e-01,1.7313769270191401e-01,-1.8720826015665903e-01,1.2675176160748531e-02,-3.2462324565432227e-01,3.3481644565986080e-01,1.5568932436588965e-02,-1.9562549083711256e-01,4.1125549632463798e-01,1.1731757299315046e-03,2.4577056098877126e-01,-1.3657091110678204e-01,-3.5422148803321299e-02,-1.4934713644599620e-01,-1.4024186003122602e-01,-5.0600115798690989e-02,1.9957888228834823e-02,7.7172807198387650e-02,-1.1066085411254895e-01,2.4623451542738653e-01,2.3579108656128106e-01,-1.0285432145520643e-01,1.5033139705967744e-01,1.1835297081076977e-01,-2.9500017078739954e-01,2.2472900417116157e-01,-2.0915875719800939e-01,-3.4029192256391244e-01,5.1075096561800620e-02,1.8446607390288325e-01,2.5920546305687975e-01,-2.7927288884510054e-01,3.2816445090611368e-01,-2.9068771040183272e-01,-6.1171540641477395e-02,1.9866029318226258e-01,-2.7176813353714829e-01,3.2877419364738983e-03,1.7901620475438484e-01,-2.6976648413883986e-01,-2.8437244819633889e-01,-4.1077775980792888e-02,2.2581787343696633e-01,-5.8633284779872383e-02,-1.5244057060610358e-01,-1.0644491210249164e-01,-1.7593898177337738e-01,-3.0908575341603611e-01,3.4334142436880107e-02,-1.9729239348645544e-01,1.3476736246319629e-01,-2.0502148864925261e-02,2.7154851017163295e-01,-2.3921900931784096e-01,1.6857318707494476e-01,2.6957918233767675e-01,-8.8589949715193808e-02,1.3169695595059538e-01,2.7378220254640412e-01,3.1292737524270586e-02,-3.7008873493534750e-01,-2.5020605154039888e-01,3.0357815844521976e-03,-5.9985903932075223e-02,1.4964498011550750e-01,1.9999450721386708e-01,-2.4167591265884725e-01,-1.6556538876188026e-01,-1.0798895222124744e-01,-1.1851590528975109e-01,-2.4509373107844870e-01,-3.9695109271950124e-01,-3.2459990898870056e-01,-1.5145824057507420e-01,2.2272349446344986e-01,-8.3659005115426788e-02,-3.0593319370527144e-01,-1.3604195276919073e-01,-5.0270004619029453e-02,-7.2237137400527063e-02,-1.7105700203732263e-01,5.8902779328713017e-02
-2.2581496889956257e-01,7.1305230567424896e-02,-9.3518968419575979e-02,2.6509726605229261e-01,2.0245285837009586e-01,-8.2372200977800222e-02,-2.3596475659839217e-01,2.9832572040509142e-01,-2.5512875980329597e-01,-8.0649670909066412e-02,-1.0739222922441295e-01,1.5056449847127754e-01,3.4399046813299727e-01,-3.6369179737546817e-02,2.3279906584308593e-01,-8.5392342009119521e-02,-2.4171771469330083e-01,1.5428438202945352e-01,-2.5417691572534323e-01,1.7272969541043867e-01,-2.2248862514921600e-01,-2.7659233815162054e-01,2.2273954624261860e-01,-3.2619526455172654e-01,1.0960084744845467e-04,2.6100869599776944e-01,-1.3257240451480344e-02,-3.0575909006584778e-01,-5.3465158523299278e-02,1.8482222883459498e-01,-1.5330516693141866e-01,-9.4721649982254224e-03,3.3625374659248780e-01,1.9464411718974392e-01,-2.6141648594499139e-01,6.2752903254398848e-02,1.0699038219973625e-01,-2.2566384333298137e-01,-6.2342552237213397e-02,1.9595284149950346e-01,-1.3317003704386007e-01,-2.0385983923191767e-01,-3.5615931892766142e-02,-7.7829010179969058e-02,1.7440213921169359e-01,-2.5349806416864046e-01,-1.3433595469965626e-01,-2.4953707909511699e-01,-3.3093384952319899e-01,-1.4051634097933069e-01,4.4491862153382217e-02,9.6372704605331483e-02,-2.2623919517477584e-01,-2.9806525737126003e-03,1.4038274269513182e-01,-2.3597392600183306e-01,2.8637419102162681e-01,-3.7981325812006783e-01,-1.3427229452178788e-01,7.4822209222865574e-02,-1.6800802646466922e-01,2.9767189862993010e-01,-2.0725560041992952e-01,4.4204009382041137e-02,1.3329169834376076e-01,1.0726643025496067e-01,3.8868853066944126e-01,3.3860698381590099e-01,-2.4886521864103738e-02,-1.1164938982583764e-01,-4.0422631884385787e-02,-1.8107037861345571e-01,-3.9578924735516323e-02,1.2322508503947176e-01,8.6150766853202013e-02,2.4019189645927630e-01,5.7191763199877510e-02,1.6829611606728476e-01,-1.2988958052534028e-01,-1.0632287795474427e-01,-9.2157474187242391e-02,1.6315337846148548e-01,-2.2584266404055045e-01,-1.8689975186172583e-01,6.0622600267861940e-02,-3.9882522614534302e-02,-2.3123853175709319e-01,-1.5056401941326319e-01,-3.8223808572107670e-01,2.3257936981855576e-01,2.3090777305409076e-02,7.5275713478753198e-02,3.0050457995024116e-01,-1.8851932442669442e-01,1.9646097288380771e-01,-3.6671788521567245e-01,-5.6021015330967060e-02,-2.0022177929998475e-01,-1.5945177768739408e-01,-1.2285768963840067e-01
-3.4025100688370016e-02,-1.2450905795153903e-01,1.8932122370489191e-01,3.0178610761305631e-02,1.6897004938767737e-01,-1.1842576904378893e-01,-2.5755532915519019e-02,-2.5324049241011204e-01,1.5497023075205801e-01,-7.5087528208799895e-03,1.3944152711124580e-01,-1.9006625118225748e-01,-2.6783818931451031e-01,1.2622817629500077e-01,-3.0362471765211457e-01,-2.4647695117506799e-01,1.9180791374875689e-02,-6.0833716864255982e-02,1.1773785184007707e-01,2.6235455366176302e-01,6.3613008345048461e-02,-1.9451437070130803e-01,1.6848798929856129e-01,2.7531422737030220e-01,1.0127196060012560e-01,3.0788694817595996e-01,2.4021710641488109e-01,1.6401177056933025e-01,-2.3763119899335172e-01,-3.0266136950746747e-01,3.3309759124689635e-02,1.2535728706023636e-01,1.2250950562551023e-01,-1.0016112210682852e-01,3.1276593285168569e-01,3.6483036004023674e-02,2.7301009395380185e-02,-1.9426811468757513e-01,-2.4766289717306225e-01,-2.5539356647218964e-01,7.4477011134296250e-02,1.6166030189834951e-01,-1.5970035783790765e-01,2.5377698630656496e-02,-9.8287945493502282e-02,-1.2065349589408730e-01,2.3553000979597696e-01,-2.0057963060557240e-05,-2.2771032124632731e-01,2.0895649143812273e-01,-2.3969426383895781e-01,-2.9162262123533450e-01,2.2704955314111958e-01,1.0604229027515534e-01,2.0849846528681776e-01,7.2812658500253313e-02,-2.9324261951719510e-01,-9.8041233382857751e-02,-3.0270724309673567e-02,5.3502887868506252e-02,-1.4821339213047446e-01,-1.7908931371858536e-01,3.0310088988465039e-01,4.8538046252756935e-02,3.9723227791965388e-01,-1.7040915292287159e-01,-6.3353897113252330e-02,9.4253895442708860e-02,2.0112022654700595e-01,-1.8576811063540985e-01,1.2839497711843081e-01,-9.3797727047984975e-02,2.2784554284112073e-02,3.0144904473279660e-01,-2.0563966984407570e-01,-9.2949153474000012e-02,1.8553681457572902e-02,-2.2488182394627074e-01,-8.3551082223688969e-02,2.5758125884745325e-01,2.0541512247043928e-01,-2.1103280285733195e-01,1.3914431470133226e-01,5.7806827022989275e-02,-2.6450353898646245e-01,1.8601335356343060e-01,-1.2960516345413632e-02,-1.6356380038249554e-01,2.3844738057480827e-01,-1.0042849010308412e-01,3.2796339008315406e-01,-6.5098853098421686e-02,8.0187992840504187e-03,-3.1519704920756203e-02,-1.9800192701666084e-02,2.2819212809801173e-01,5.2392324304317117e-02,-2.1544451609334467e-01,-2.4855176703882664e-02,1.9772738808843102e-01
-1.5016065683675467e-01,-3.0438998173872606e-01,3.4102739027598106e-01,-2.5735302233342727e-01,-3.2238114510932128e-02,6.9128678288481377e-02,-1.7301270018386944e-01,-1.2193138732825641e-01,-6.0784499809236968e-02,-3.1002968306790485e-01,7.9220108419456661e-02,-4.9879720941869510e-03,-2.0074505200568124e-01,-1.9305832273415544e-01,-6.1124394488975838e-02,-7.4579024802444757e-02,-2.8763585021854982e-01,-2.2024558881797295e-02,-1.7974382797135252e-01,-2.2360526407743520e-01,-2.3433223889937868e-01,-3.7676465464752226e-03,-9.7388330019697836e-02,2.4750594205458599e-02,1.7212908860344439e-01,-1.4206943051882015e-01,-1.1817466326435469e-01,3.3815701514730773e-01,-9.7211452147734270e-03,-1.2593124642461631e-01,3.4028176044421064e-02,-2.4342111161105000e-03,1.4311436257343788e-01,-2.1604574713947725e-01,7.9096495031959979e-02,-1.2119656211193346e-01,-1.6091927653271862e-01,1.0577006928336975e-01,6.3486555476495551e-02,1.1431384917550363e-02,-9.3232206575875901e-02,2.2585844729480870e-01,-5.7513996590488302e-02,-1.6589561678361017e-01,-2.7205404643351599e-01,-2.5280812709035028e-01,-7.9263940705422087e-02,-2.0707352776183718e-01,-2.6229582568966148e-01,-2.0928158796749682e-01,-2.5989526112222439e-01,8.4223179092151337e-02,1.8937787488973340e-01,1.0147296098402914e-01,2.0082472267636794e-01,2.1999872153830496e-01,2.9330050773150429e-01,-2.4375688716047056e-01,-2.3317030585060000e-01,1.6426618365893297e-01,-2.1768457368804675e-01,1.2844319101767962e-01,-2.6809924336522711e-01,2.9422134841518799e-01,8.6703782309150865e-02,6.1530070564735279e-02,8.4064676040710801e-02,-2.8664034681088923e-01,-5.7038273931941913e-02,-9.7949881767505589e-02,1.9566887036739908e-01,-1.1403773470416493e-02,-3.6480080597178680e-02,8.7533165819025122e-02,-1.6534189098183427e-01,1.8620125679890545e-01,1.4700149445955996e-01,2.1890453911796837e-01,1.3727914941853633e-01,1.5768693626931574e-01,7.9458353490138467e-02,7.1471358493153850e-02,-2.8689349867700525e-01,-2.7921379296186455e-01,-1.2514059743544381e-01,-7.2682355850296282e-02,-1.8591559317445916e-01,-2.6627014757978357e-01,2.2769071238536903e-01,-1.0078357851466141e-01,1.2516802183613254e-01,-2.7239455510607657e-01,1.7389727053952556e-01,-9.0964743060229739e-02,-2.7738124497594946e-01,-2.5701580624156700e-01,3.0045865187574877e-01,2.1334996096169523e-01,-4.5390130350205844e-02,-1.5625826946934238e-02
2.8327796652324509e-02,7.3072541735660322e-03,8.9287102458905615e-02,1.4526168050821800e-01,2.8278559427978955e-01,-2.2136203869725754e-01,-2.0939374332257982e-01,-2.8908588745590796e-01,3.8947983063680594e-02,2.3777552417108416e-01,-1.5517139285625096e-02,6.7547368298771462e-02,-1.5278613544343686e-01,1.5549728617227093e-01,-1.3954545926681966e-01,-2.3018072488795338e-01,-2.2463967433350690e-01,3.5327879673786373e-02,1.1919426745783343e-01,-2.7696512279627522e-01,1.8191480425548737e-01,-2.2415692262575230e-02,-1.3515494584844537e-01,-1.6383664849731022e-01,2.7427175067790599e-01,-2.0035385755035544e-02,1.1010590761636507e-01,2.7099272578792366e-01,-1.0819288300329422e-01,3.3086274147021394e-01,3.3511225618054431e-03,-2.7988490576140374e-01,1.2833418545729652e-01,-6.2033028110996771e-02,2.0834692775439148e-01,-2.3977812634268478e-01,-7.4675438338286451e-02,-2.1030236242518253e-02,-2.5372699194175813e-01,2.7560604104268838e-01,-1.0291973420143003e-02,3.0294889466401498e-01,-1.6569181710400616e-02,2.0528116018702097e-01,5.5217631811423570e-02,-1.2145964036489006e-01,-1.2243878996828335e-01,2.4252193402420516e-01,2.9661825044006329e-01,2.5596689159338598e-01,-2.2375529678593406e-01,4.6828943817757238e-03,-1.0102902216766568e-01,1.3419815125267787e-01,-3.8169553604190061e-02,2.1303137262677044e-01,2.2456365901529937e-01,1.6202149852995623e-01,1.9959032892642042e-01,-1.3936001661806158e-01,-1.4230858408321703e-01,6.4527362509192651e-02,-1.9994268257563302e-01,-2.3707883980273337e-02,9.4598159024117071e-02,-1.9810496378615131e-01,-6.2835829103610602e-02,-4.2207041287582618e-02,-1.0628883176034822e-01,3.1216765532414120e-01,1.6452606655349930e-01,-1.3016340845667784e-01,6.2166392659764175e-02,-2.4295434448837550e-01,-2.0511895166898975e-01,-1.1709353102225567e-01,1.3602990216986269e-01,1.2425165851541910e-01,3.0742512035865390e-02,-1.9632806486535140e-01,2.3416412020330046e-01,1.6506292906655418e-01,1.2599326411494757e-01,3.8723303544650450e-02,-2.2695048680908980e-01,-3.0584231337458283e-02,-1.3974672414256131e-01,5.5041337172095924e-02,-7.5888058420445964e-02,-2.4450855345774174e-02,1.6269988562521445e-01,1.3855685734082129e-01,2.1231981147258036e-02,-2.5757444588033074e-01,3.4369844340107436e-01,1.0344496368398037e-01,-1.4465152285641678e-01,1.1035788407139668e-01,4.9166339866356761e-02,2.6800956638188927e-01
1.2844825202416357e-01,1.6963318139072112e-01,1.9175039504822380e-01,-6.6900291784693325e-02,1.0694817976650386e-01,-1.3124016019105617e-01,-8.7901503982247720e-02,8.9075868823798601e-02,2.9484838463558422e-01,-8.7245674034136217e-02,-6.9361895936871955e-03,2.4384389003673582e-01,6.7981090358426852e-02,-1.7136927359375212e-01,1.0563003627898841e-01,2.8721551496293923e-01,2.7426010095287584e-01,-2.8248399710701805e-01,-2.4909250331477686e-01,4.5570043466798778e-02,-2.7386268830551042e-01,5.8923793031309103e-02,5.0811471079962561e-02,-8.0902100251016490e-02,2.1305485833401852e-01,-2.2875126751035207e-01,6.9693116316924389e-02,1.5558732608108153e-01,-7.6575659436975280e-02,4.6611574663912018e-02,8.2534247690004489e-02,-7.7093678846650526e-02,2.5133280416255555e-01,-1.6636088409993657e-01,4.0400118574524149e-02,-1.4370606003137976e-01,1.3317334506770215e-01,2.0403421457290311e-02,2.0048250389340677e-01,-3.0641527021491172e-01,1.7125118865564207e-01,-1.1492411684040474e-01,5.0944804226922463e-02,-2.6253529373347573e-01,-2.8698672677467152e-01,-2.0102704640700847e-01,-1.1675752713685383e-01,2.7975643772710068e-01,-1.4803081404592994e-01,-2.9007147039092235e-01,2.6628149905701132e-02,-3.3757228164784915e-02,3.5262278515515021e-02,2.2893853470192591e-01,2.8963464581573600e-01,-9.6805511949258322e-02,1.8177534442160773e-01,-1.1926242856091410e-02,-1.8203087634286186e-01,1.8713776377831892e-01,3.2695829798468268e-01,1.0371913797174326e-01,3.9907634676278192e-01,1.9732425847685409e-01,9.1789541973387206e-02,-2.5377963813424498e-01,-2.0373098902899664e-01,-2.7749636192476895e-01,-3.1437252586784904e-02,-2.6485310058635153e-01,6.9302281566636328e-02,-6.0758174336580241e-02,-3.4096814165445910e-01,-1.7289907917300743e-01,-1.3395731881094644e-01,-2.0420290187395490e-01,1.6627628309534470e-01,-2.9738453494552430e-01,-7.2706662028540455e-03,-3.7787217459945267e-02,-1.5054680509215920e-01,-1.4822414917976323e-01,2.8210882305020529e-01,-1.1465786160933891e-01,4.4064895875067997e-02,6.5033575857490339e-02,7.7773607532874850e-02,-1.8556041182128724e-01,2.4491660864411968e-01,-2.7074727850737418e-01,-2.0231072164350675e-01,3.4181652248979300e-01,1.3146999938367945e-01,2.1929607675867915e-01,1.7835200066728854e-01,-2.7472989520360908e-01,1.6714273670666691e-01,1.8742358027693012e-01,2.6750352926689736e-01,5.1748830332457772e-02
4.1008981102827149e-02,-3.0974199664218854e-01,-2.2720663950523443e-01,1.6410963539325651e-02,-3.8703993314685534e-02,1.8438619551871829e-01,-5.4629032046731613e-02,8.5581191948648442e-03,1.3187567745375101e-01,-1.2241749223071291e-01,-3.7263130642287123e-01,4.7269877923010323e-02,5.3084441711304033e-02,-7.9671897386034076e-04,3.1396600894573229e-01,2.9040549182627340e-01,-1.7250731257279692e-01,-1.2262261693564790e-01,1.4339638671724991e-01,1.9096737361433802e-02,-2.2338269053263698e-01,2.6319360514009871e-01,2.0512200012058789e-02,-2.6123356094809214e-01,2.9462178487984575e-01,2.6992985215286469e-01,2.4529567096553317e-01,2.2401972642790391e-01,2.3676746866541387e-01,2.6997602660202408e-01,1.8244967600239381e-01,-1.5289416334675390e-01,-8.3402142041150998e-02,-2.0630944537429433e-01,-2.6456320527808669e-01,8.7898501159533557e-02,2.2667722135800664e-01,5.3912347942927090e-02,3.1498167316701592e-01,-2.3266087793856441e-01,2.2878424422134103e-01,-1.4812337670779982e-01,3.4208615974433816e-02,6.0291948893732614e-02,-2.5117098635672136e-01,-1.5623708303501305e-01,3.5171288408491382e-02,-2.6646813769955907e-01,3.1432831995099157e-02,4.8870422191118840e-02,-1.6373327407723462e-01,1.2189355653151626e-01,1.2167842682076845e-01,-5.8938774443732328e-02,1.3970641280808935e-01,8.5677768764303247e-02,-3.1445611336734453e-01,6.3230750651545195e-02,2.8513998783134709e-01,-1.4411336372192549e-01,3.2084565757753070e-01,2.4182663970846849e-01,3.9895025890595431e-02,7.0614108031050643e-02,3.5895943011894457e-02,1.3127678691724998e-01,-1.0089884953158259e-02,1.4187765063573315e-01,-7.6023732715630676e-02,4.0706299356906055e-02,-8.2238992678390868e-02,7.2414053762716547e-03,-2.1731736930989676e-01,-1.1712348122075936e-01,1.1568457769110801e-01,-1.1332095173121642e-01,2.3936876491372550e-01,2.5463566068485499e-02,6.5674577333034431e-02,5.4400515113359652e-02,1.2575109008495391e-01,4.4877177174951807e-02,-2.0727209456685314e-01,3.7643070251565582e-02,2.1243264823558797e-01,-2.3432140091545489e-01,-7.2720058667327434e-02,5.1104986329131116e-02,-1.5198806490434677e-01,8.8865964845747242e-03,4.3016241763757915e-02,3.3178977762631628e-01,-1.4654702083169346e-01,1.0399987945828368e-02,-1.2262732116733115e-01,-1.7884554505182476e-01,-1.4159511673382119e-01,5.2097666895183185e-03,7.0168384357791741e-02,2.0742123549983144e-01
