2.4385784111296677e-02,-3.9670860854296303e-01,1.4839109992407903e-01,-4.5909714569854526e-01,7.3142216011418870e-01,-6.5482871984854696e-01,-7.1235405060115886e-01,-2.6304729860417148e-01,2.5226854500861018e-01,-2.7563856569928669e-01,2.4561590259107380e-01,6.1687074519032226e-01,1.7375630907303305e-01,-6.8317863040825921e-01,2.8404476095790449e-01,-4.9796208581688894e-01,4.7834194165043820e-01,1.7521017354346272e-01,-1.7008824487510002e-01,-4.9864313753843581e-01,2.9574537553628893e-01,6.8150072107176829e-01,5.2228739402031998e-01,-7.8137776432064521e-01
-9.1406627188717875e-03,-6.5173121938576262e-01,-5.0182738324431944e-02,4.5355838271008253e-01,-1.0303153852559706e+00,-4.4841147044118407e-01,-1.1501825365583755e-01,5.3265802060517886e-01,-6.1807358938129831e-01,-1.2104141057964850e-01,6.6485795927024727e-01,-1.8941223543100533e-01,-2.1117042405844014e-01,6.5231486948703854e-01,-1.9759176836307255e-01,5.1341313076570388e-02,1.6412316790567924e-01,-3.7604400510050007e-01,6.7666990325127596e-01,-1.7259804642723967e-01,-8.2888743759823280e-01,3.1551365429402289e-01,-1.4287663979994727e-01,1.8857090011105787e-01
1.0131936717549253e+00,-8.2539004243227654e-01,-1.5818182950393049e-02,-8.6806878839573831e-01,-4.3963619887466515e-01,-4.7761221724307151e-01,-3.1289075041233433e-01,-3.0276313778205877e-01,-8.8620781079221542e-02,1.4128913833070114e-01,2.5473523596806852e-01,6.7534739881826655e-01,-2.4814056760117517e-01,7.7818556092324709e-01,1.5709256286269199e-01,5.2901473939481214e-01,-2.7688408657378583e-01,8.3251757597582265e-01,-6.2786852867977649e-01,2.9234611394522142e-01,-5.2971745544042392e-01,5.5129925040200853e-02,-4.9535438415106120e-01,3.0351000333704559e-01
3.4400033789936851e-01,-6.0946810691687087e-02,-9.2802961938784109e-02,-5.1492466575601170e-01,1.4118504907563295e-01,-2.0310723449252729e-01,7.5006738959223029e-01,6.1799554425847203e-01,-4.2544370473728971e-01,7.2821278391622402e-01,-4.8381826654299415e-01,-4.9751854376162918e-01,5.1051378547441617e-01,-3.3127480985693136e-01,-6.8816100421021098e-01,5.5740414297406382e-01,-2.5051295963347819e-01,2.1827432999545837e-01,2.3742302229613685e-01,-1.6036982972884534e-01,-1.6478407590684793e-01,3.3617678031663606e-01,5.1258995203042661e-02,-2.5726447176843553e-01
2.5744198861961093e-01,6.8988729051324260e-01,1.6801603992856315e-01,1.5916549064146610e-01,7.7018569879040266e-02,5.9594025436555997e-01,9.5895251231574408e-01,2.2136253144266102e-01,-8.0717694594511488e-02,5.6922363600166148e-01,9.1228443001577526e-03,1.8505040997243455e-01,-4.0223400594362535e-01,-6.1798186054267339e-02,-1.0035037891777952e-02,-9.5666896895318210e-02,-8.1048122945848911e-01,-6.6517738411587279e-01,-7.9008007478600858e-02,-3.4861421477012494e-01,7.9360127544427828e-01,-4.4425201302451767e-01,-3.1818410759272586e-01,-5.6389369849596371e-01
2.9731787372004642e-01,-8.0686276935793300e-01,2.5708168254535341e-01,-9.5723858202393997e-01,-1.4488084474068141e-02,4.6658902110554679e-01,-3.1600382723410481e-02,2.6992021683635919e-01,1.5980749526559278e-02,-3.5045284501012020e-01,3.7926902449892147e-01,3.6321201560051070e-01,3.9229204824443548e-01,-8.8894100651133290e-01,1.7846873898802068e-01,1.5294073800819533e-01,-9.5269286434707751e-02,4.7292749422916225e-01,4.0591300119010987e-01,-7.5829088300859249e-01,-1.3195370045461796e-01,2.6573574215134177e-01,2.1932080757979616e-01,-7.7539850595223836e-01
1.3140954818339234e-01,1.4835948916863698e-01,-5.5658481915462765e-01,2.6889047412924733e-01,-3.7485228509951884e-01,-3.3549057371989716e-01,3.0494576388812606e-02,8.8544033215690243e-01,-6.0463207931169116e-01,6.9968961479042346e-01,1.4853296821372824e-01,-4.7825410745990515e-01,-4.8380665072021373e-01,4.3447286877902241e-01,2.4996888823235883e-01,2.9859688467616430e-01,6.8497050899761880e-01,4.0401553727058703e-01,-7.4148800853821306e-01,-8.8105150395984255e-01,-5.2729938732238080e-01,5.4054026084399676e-01,4.4726891996764240e-01,3.5951277550905947e-01
-3.2846263347391313e-01,2.2355436658125058e-01,-3.2985639999802696e-01,-1.5821449956012384e-01,-1.7739144002715806e-01,-2.9777376015587292e-01,-4.4448175153168859e-02,1.9465502179277233e-01,2.2183070792082299e-01,5.7562895203892506e-01,2.4493646088386870e-01,-5.4898418412694350e-01,-6.1414600131733599e-01,4.7530545555699510e-01,2.6878692152307426e-01,3.9252575275257418e-01,4.4562036990006326e-01,3.5340818478355446e-01,-1.8650315032805242e-01,1.1630451089916767e-01,-2.7503924664877527e-01,-6.5349409181962748e-01,4.0030726391970617e-01,-1.9068048576774491e-01
-2.0837744512267914e-01,6.9385946850371227e-01,-3.7343327292852985e-01,8.7011404600352826e-01,-3.0652507021336661e-01,8.7151394010788819e-01,-4.6031197913279182e-01,5.6669403642381622e-01,-3.5472547126422599e-01,-2.3979880045300311e-03,-2.7964782672748378e-01,-4.0852804772764123e-01,-4.4899922725454384e-03,3.7495896411189666e-01,-2.8239541540633079e-01,-4.7455555652619974e-01,-2.4769970378852030e-01,4.6503300464862529e-01,3.1922594411147115e-02,5.5388957036226660e-01,-1.9519127276725251e-01,-4.1911052610485389e-01,-1.6845706204916189e-01,-7.5258816900764824e-01
-4.7948776515265767e-01,-5.1200928219444652e-01,5.7927222982683602e-02,6.5903243739969508e-01,1.0817455581264486e-01,6.3266137530457775e-02,6.9023983613741263e-02,-4.2881564167826597e-01,7.8589068916805405e-01,-4.1378119212715453e-01,-5.6221272723256399e-01,-2.7083173280291911e-01,-3.1912710674393115e-02,8.3392867746327615e-01,2.4619004915861198e-01,3.9076471150943221e-01,-4.3065267925698808e-01,-1.8114332485807602e-01,2.0236493602876712e-01,2.0545188214673296e-01,-8.9443266158097601e-01,-6.7405478095874249e-01,5.5795410628403941e-01,-8.1304214670104602e-01
