2.9437555945988464e-01,2.2134602468784526e-01,3.3529825270648150e-01,-2.4603401739837497e-01,-3.6756722084236471e-01,1.0850588928636759e-01,4.3473786117645558e-01,8.7660187506179099e-02,-2.7745288062480788e-01,-3.9086976349301375e-02,-1.2387017640982310e-01,-3.5026033379146804e-01,-3.2105797951421697e-02,5.8876760838090313e-02,2.2205384821654126e-01,1.4555029651742313e-01,1.3107061824613755e-01,-3.0769445212162298e-03,-3.3965918243431725e-01,-3.3434813697493730e-02,1.1316663989563269e-01,-1.5632300940434160e-01,1.0043158463867910e-01,1.0342706882482430e-01,-8.4856983345046516e-02,-1.2623099593036521e-01,6.3023727431632093e-02,-1.4207600574623985e-01,-9.0972533782343795e-02,2.5173106409095786e-01,-3.0368825583253556e-01,-1.3926948571017947e-01,-2.1249417203822044e-01,2.8197056419703953e-01,-2.7728719865154583e-01,3.0696372462038457e-01,1.6790333038320882e-01,-2.7353569395874450e-01,-4.1110380478141695e-01,4.0267329070462138e-01,8.3000379735587396e-02,-4.3725798317201803e-01,-4.6144848843837283e-01,2.9413699417923039e-01,-3.4806678714382411e-01,2.7533623297281146e-01,-2.3187160774936852e-01,-3.6407356450424677e-01,-1.8660728813682834e-02,-9.9078803861919737e-02
9.7951520918070578e-02,8.5973385325315649e-02,2.9742185088859330e-01,-1.3167580787765454e-01,1.1479020894634040e-02,-1.0615830532943973e-01,2.1065140828713549e-01,2.4912268154912984e-01,-1.9412518312184554e-01,-1.9044195171473652e-01,2.8245840954101442e-01,-8.2146256195294337e-02,-1.2271913634490389e-01,2.6410334840128924e-01,-2.8541560185403841e-01,2.3727512953079466e-01,1.8968380473461507e-01,5.5646133029803216e-02,-2.4360711215052908e-01,5.4652601848028864e-02,2.3679829280626133e-01,-1.5833696059018101e-01,-2.2213946302627213e-01,1.5534635917170997e-01,9.6836916373120932e-02,1.8655018974413282e-01,9.2932864414318264e-02,-7.2825790819869146e-02,-2.5965326039467884e-02,-4.8338282857875919e-02,-2.2928316064032483e-01,-1.4595486887670249e-02,2.1015120565821815e-02,-3.6170934936748285e-02,-7.3503217990839396e-03,-2.3533233647654539e-01,-9.5911371738131065e-02,-9.9876593095890559e-02,-2.2124111865097373e-01,1.6880116136303358e-01,-1.1517199032865040e-01,-3.5455729507680894e-01,1.0766552635554702e-01,-1.8459826758283857e-01,1.7506297200698887e-01,-1.8947274000439182e-01,-1.5620292909161840e-01,1.3079469451266748e-01,-2.7107817096332876e-01,-2.2861143945291237e-01
2.0862273778462689e-01,-3.5972233919804725e-01,-2.7026604725611508e-01,3.9908790689657248e-01,-1.9659398955591575e-01,1.5283909139301941e-01,1.8313922276043046e-01,1.6999042345949802e-01,-2.1406938658381933e-01,-3.2947468407898811e-01,-2.2829322707847102e-01,-2.7452823787407965e-01,-2.0156840124997227e-01,-2.4937359803852285e-01,-1.5179728110676591e-01,1.1321544660338982e-01,1.0471773104516917e-01,-2.3823208695446463e-01,1.5064056745190962e-01,-7.9698673187609537e-02,1.6910087961916051e-01,2.0334528151263936e-01,2.8448804513681436e-01,7.9821148337933124e-03,3.3284146310998075e-01,3.2123001584955110e-02,3.2158520079088010e-01,-1.9203341530319942e-01,2.7136803985903390e-01,-6.3934217035650276e-02,1.8166920960213759e-01,-1.5794481007810990e-01,-3.6545305492936991e-01,-9.7884821371880565e-02,-7.1160429226993768e-02,-1.6667046584081052e-01,-3.0141783844677456e-01,6.9195500475242408e-02,8.0691208221763622e-02,3.9431845273070976e-02,2.8283264515287326e-01,2.0621097517149170e-01,-3.2686141889895659e-01,-1.2205807131055089e-01,1.2416805063270779e-01,1.7976022856407210e-02,7.2019325733326089e-02,1.3699336461578054e-01,1.4887058089885710e-01,2.6677391219281782e-01
-6.1123001523278764e-02,-2.9023785016883977e-02,2.0843944983149337e-01,-4.0379826388345974e-02,-2.5361383847050217e-01,1.7323797568689323e-01,-1.6498779204971090e-01,2.3265617410655422e-02,4.1805850273534430e-03,-1.3033454629422947e-01,2.2258646078047309e-01,3.0798752512225299e-02,4.7497779807155992e-03,1.1641312775962076e-01,3.0745540191664622e-01,-1.0863292901530441e-01,-2.1369222701733179e-01,9.6245691298453753e-03,1.2296650881400162e-01,-3.0535962687243617e-01,1.1517090159421234e-01,-1.5885702956564862e-01,-9.4976577260930700e-02,-1.2394477318344348e-01,2.2366855363491717e-01,1.9967948078646883e-01,3.4733629216308404e-02,5.0783262590767118e-02,1.2014200004722271e-01,-5.4711734515093924e-02,5.9126773661937262e-03,-1.9311757586663281e-01,-1.5058192920234836e-01,2.2897449217903179e-01,2.1697196939036442e-01,9.5868794089122855e-03,7.5046849479659755e-02,-7.9848601772892588e-02,3.4394234766501393e-02,3.9685771675940895e-02,-3.3068476698183574e-01,4.3218964192728843e-01,-1.4250416290267734e-02,1.2438395263686634e-01,-3.6587471221798007e-01,-2.4706726056690539e-01,1.9171934759103903e-02,-5.6813550158780340e-02,-2.3445353920295800e-01,-2.9756953726337739e-02
-2.9366688400360424e-01,2.2758744315306511e-02,4.6968397037639281e-01,1.3870480009286892e-01,5.3352615268621971e-03,2.4787003809094124e-01,4.3357502685599619e-01,3.1383686906348002e-01,-2.4303294277121890e-01,-2.9611273959794981e-01,4.0900082632185525e-01,4.7105199572861731e-02,2.6109496682021782e-01,2.5007937809441438e-01,7.0315303010950014e-02,-1.0556966953192957e-01,3.7859189376760338e-01,-2.1328066079551794e-01,1.6524081775246027e-01,2.1920318837216460e-01,6.8266519747999035e-02,-1.8478428421963430e-01,-2.1523409426696907e-01,-2.9116777381638959e-01,-3.1584725695417271e-01,1.1038385306061146e-01,-2.5578166212071218e-01,4.0428454115093032e-01,-4.8861042911281904e-02,3.8520099036819522e-02,1.8212080023218510e-01,-2.0480364326483572e-01,-1.8547703078696989e-01,-1.2176737920350587e-01,3.1042632323956693e-01,2.9039735590230464e-01,-3.1453758302029006e-01,1.5487570659897981e-01,-4.3705081470541662e-01,1.9573839665262646e-01,1.0655862347082194e-01,-2.3082252293869276e-01,6.1199308572140287e-01,-2.2388193761365721e-01,-1.4496492818060647e-01,2.5346332359504892e-01,-8.2748383458154148e-02,-1.0921621125909636e-01,1.1097117171128118e-01,-1.4130812123328615e-01
2.6632207254492116e-02,-1.3813858746569393e-01,-4.8410837946716793e-02,-3.1030345298734585e-01,-1.8663716121915422e-01,-4.4981222942306409e-01,2.9707288165077439e-01,1.9537772806469478e-01,-3.3771538493491149e-01,-1.9283719043830794e-01,-4.8292730214093964e-02,-3.0428712206409309e-01,-2.6695677937267553e-01,-3.1311836011550093e-01,2.6537703788604805e-01,2.8070161708123531e-01,-8.0029540570911772e-02,-1.1724555024118120e-01,2.7355281822626609e-01,-3.9463547323216142e-01,-4.9463605023514608e-02,-1.4068038778783018e-01,3.5335634878831917e-01,4.5711935260188591e-01,1.8764869703805070e-01,-7.1499164911938390e-02,1.7689117232484361e-01,3.8892046967039634e-01,5.1748598842851634e-01,3.4406634941770242e-01,1.5984558276378841e-01,-4.2534924115556416e-01,-2.7818681693966768e-01,-2.3510579142765525e-01,-3.6871204801309940e-02,-1.6025544292971391e-01,-1.0852022034737438e-01,7.9394533710982360e-02,1.9195382944259615e-01,4.6236189062429371e-02,-1.2658807998820881e-01,-8.0737641929800152e-02,-1.7605940563465655e-01,-3.7106240386867501e-01,1.0673207369320635e-01,-1.8350984851301191e-01,5.9831021014122271e-02,2.8886511601061654e-01,-7.2701502166800163e-03,-1.6171158076090547e-01
4.3821554173756147e-02,-1.8121391127885861e-01,-1.0010241801465714e-01,-2.0875233682971411e-01,-6.3404371402499521e-02,-2.2634393204550105e-01,2.3511693156724051e-01,1.1878863009505854e-03,-1.3914301710922181e-01,-1.3729707402618421e-01,2.0563173831562396e-02,9.0263578772062619e-02,-2.1115668188351983e-01,-1.7191689440833904e-01,-1.0728319007893708e-01,-2.4301713130403604e-02,-1.5371921694494282e-02,5.9033592673892327e-02,2.8495565218323671e-01,-2.9148017564038048e-01,1.6967343658296505e-01,-1.5761085220675428e-01,-1.6953616318041614e-01,-2.1996695893110796e-01,1.7024253244411123e-02,-3.2124010576898698e-01,-8.5233046026383680e-02,-2.5201668541826150e-01,-8.1361073690678812e-02,8.6513169395006140e-02,-1.7720715245063476e-01,-2.8395801479072152e-02,-2.3645140360623285e-01,-1.4391908116854993e-01,-1.5559061940468752e-01,2.2489492963073601e-01,-9.8749950356280494e-02,-8.4155993375445506e-02,-2.3072880442127161e-01,-1.6512608056009037e-01,9.6194557410302819e-02,-7.0235856898697685e-02,-2.5761539106319002e-02,1.4555596365430862e-01,1.3433905495549597e-01,5.9785599599870960e-02,-2.2128455349334003e-01,1.4971468579127287e-01,-1.5365619159173529e-03,-2.0595993676925597e-01
-5.0698755231222792e-01,3.7391031929028223e-01,-1.4706318838703283e-01,-3.2793175197578073e-01,-3.0312823409790712e-01,-4.8418772197320645e-02,-7.6797493757514018e-02,2.9443438959326229e-01,-1.2648834884558707e-02,3.3596418933252736e-01,-3.4114298762934275e-01,4.6472880061567617e-01,2.2443570780192848e-01,3.2047396922582694e-01,-6.8717351274131006e-02,-3.4376416583508362e-01,8.3643327619985219e-02,1.4584815185884514e-01,-1.8737298966293467e-01,-2.1336499150382410e-01,1.0341633843911126e-01,-4.4019189751462962e-02,9.2673471462411713e-02,1.1735713188424388e-01,-2.2551558662395259e-02,-1.7838876779871768e-01,7.8990222647983832e-02,-1.5295980529898517e-01,2.3630476891612140e-01,-3.4048178544895630e-01,-1.9813359620941157e-01,-1.5035150641066974e-01,-8.2686822705673929e-02,6.1441497257122231e-02,-2.3644595707144522e-01,-2.2950446692309573e-01,6.2857518066822465e-02,-8.4565010205662386e-02,2.5302459293058514e-02,-3.2261068940454704e-02,-2.4913485138715627e-01,-5.1713222605898779e-02,-2.0452462764774293e-01,-4.2080279562561207e-01,1.6755575682671339e-01,3.3358945381053856e-01,-3.2347886772427470e-01,4.3071333082983866e-02,-2.3730055886256218e-02,1.3528808137265672e-01
7.3946377692716947e-02,1.8085365350211233e-01,1.8739752858714206e-01,2.5402982471207095e-02,-1.0858289294406229e-01,-1.8927993525326245e-01,1.7466237620795176e-03,4.0162622733022074e-01,-1.3648540231494732e-01,-4.8428488750769487e-02,3.5114271261824154e-01,-1.1169461372643685e-01,7.4561868532499659e-02,1.9140399697585797e-01,-9.4108772138000209e-03,-3.3489365060557141e-01,4.2171233279221826e-01,-1.7351627736710329e-01,3.4153194564999182e-03,2.5239990773796184e-01,2.4279427067149295e-01,3.8793585579864187e-01,-1.4788374788741665e-01,-9.7764690760838671e-02,4.6133562129290362e-01,-1.9329054979927821e-01,3.4450527948680737e-01,-2.8150951258400875e-01,3.7551150544526801e-01,-1.6046409193152761e-01,6.8107932850762137e-02,1.0632707194283496e-01,-2.1055664692742598e-01,-1.7108404917979717e-01,1.5512835297438873e-01,-1.7528984698980393e-01,-2.4367484701937636e-01,6.2785650403270929e-02,-2.1779659659044101e-01,3.2638490707696324e-02,-2.6274764761348968e-01,7.4495057517940361e-02,4.2986443576486046e-02,2.2052269518387921e-01,1.2499932588752488e-01,6.7730523254128872e-02,1.2153862242314323e-01,1.5393401482648122e-01,2.2450867120701740e-01,-2.8252159469374194e-01
1.4517625400395812e-01,2.8733995525281636e-01,4.0900964314585453e-01,-9.1671985277207421e-02,-2.0940051896930131e-01,-4.8625865561532561e-02,-5.7126587611761488e-02,2.2883623688870977e-01,1.2929750447807423e-01,-4.7747882971511731e-02,9.0695388030058346e-02,-7.0095374435479182e-02,-5.8661988187872501e-02,-3.0951121308711821e-01,1.6830102382369594e-02,-3.7163916817149439e-01,2.0687968068141416e-01,-1.8596801512808894e-01,-3.2560196565556887e-01,4.0721187256921682e-01,-1.5356602553290755e-01,1.3134724025932970e-01,8.6692529567882037e-02,2.1841413538565435e-01,1.5542618223786694e-01,-1.0355045604240867e-01,4.7420558118720653e-02,-4.7121743348386085e-02,1.4035856134115823e-01,-2.6524350484342885e-01,-2.8786203461064402e-01,3.0411243974023361e-01,-3.0632047970295967e-01,3.8191600076352694e-01,-2.3873188536659126e-01,1.7468887725211799e-01,1.8925513569921823e-01,2.4982069046332053e-01,1.5545346671173821e-01,-1.7256346070451213e-02,-5.7062030015416092e-02,5.0263889057884335e-02,-4.3588163017274507e-02,-1.3310885458969382e-01,5.9459968423454225e-02,-2.6381974903260541e-01,-2.8561160290408921e-01,-1.2373371127244613e-01,1.1643742920432465e-01,-1.0582386181334184e-01
2.4306195604697281e-01,4.4763697779143330e-01,2.4586101474043290e-01,-1.2380092003720240e-01,-4.0443807227793793e-01,3.3932627689478462e-01,2.2442268699711487e-01,-4.7393846557106795e-02,2.4293687585983176e-01,-1.5566643344676248e-01,1.2920099683159497e-01,-3.3467120477156376e-01,-2.6781376015888109e-01,4.6596644990773284e-01,-4.6830547350103315e-02,-2.8227194960870278e-01,2.4705125063731195e-01,1.3832323066340577e-01,-1.6173799909201722e-01,1.3180243284293905e-01,2.3190450314667749e-01,-2.7111798404615826e-02,1.7046977305758154e-01,7.5953500645212751e-02,-2.0352124278713835e-01,1.8259610331778556e-01,-9.9364034278129731e-02,-1.9166970544608100e-01,-1.0955324719214121e-01,1.4125310368923902e-01,2.6479873872160054e-01,3.2288565769182251e-02,-1.3733141444808086e-01,1.8300062352481908e-01,-3.2891024932356583e-01,1.3171828529193819e-01,-5.4203938536394214e-02,-3.9935158409123495e-01,1.2577518693573364e-01,2.7384166649092773e-01,5.7331455579922086e-02,2.4752201632542978e-01,-6.1277069699987814e-02,7.5261685538358741e-02,-1.8966660075809445e-02,-2.3212172658769667e-01,-3.6211447625984766e-01,-8.5757782023494822e-02,-3.9006709626589875e-01,-6.7102754551135166e-02
